term,weight
瞬間 二人,-9.344501269593765
気配 なし,-9.344833215657632
居ら れる,-9.344917436168663
ー せめて,-9.344974161531988
一抹 不安 覚え,-9.345017120596161
なっ 昔,-9.345111828583544
後天的,-9.34517317466459
何とか する,-9.345408408183445
カッコ 良く,-9.345450761189623
闇 精霊,-9.34663485752898
たいじ,-9.34693769817418
痛い の 嫌,-9.347221945802255
しまわ れ,-9.347338107460704
慣れる の,-9.347340730230956
二人 立っ い,-9.347571459455082
あっという間に 囲ま,-9.347736196771056
知っ 声,-9.347982024294023
ん なんだか,-9.348016173448322
くる 子供,-9.34817782035541
薬莢,-9.3483277378739
義姉,-9.348436566827514
正眼,-9.348440028699603
じょー,-9.348544776817906
日常 過ぎ,-9.348549198799935
碧 い,-9.348805564868236
呼ん っ,-9.34912048804756
散りばめ られ,-9.349210741193685
初めて 使う,-9.349381512980035
の 新しく,-9.349507976707324
大学 キャンパス,-9.34970981779171
人見知り,-9.349776046215794
出来る の この,-9.34981946491676
ハッと する,-9.350053914909997
あいつ あいつ,-9.350225857685505
し 生徒,-9.350604242710322
穴 開け られ,-9.350730364429836
平和 の,-9.35094182963979
ー 電車,-9.351407472354122
急ぐ,-9.35146620222709
本 世界,-9.35158242833698
押さえ込ま れ,-9.351744507060205
押さえ込ま,-9.351744507060205
おじゃま,-9.351853993241493
おじゃま し,-9.351853993241493
ひとかけら,-9.351960345785184
ん 飛ん,-9.351969222005522
い 5分,-9.352009319998347
肉体 持っ,-9.352480480233162
遅く ない,-9.35249734995718
全く 人生,-9.352708922005375
任命 し,-9.35272641935441
良く やっ,-9.352841248229954
期待 不安,-9.353030659500662
口元 緩む,-9.353256196261905
いい かも,-9.353300639179635
いる 円形,-9.353300810393536
決議 さ れ,-9.35372053633273
決議 さ,-9.35372053633273
買い物 する,-9.353811525117361
その ゲーム,-9.353835607250994
事実 その,-9.353898312557352
歩か さ れ,-9.354008089854089
聞こえ くる ー,-9.35426594099501
行方 不明 ん,-9.354321403677687
完全 夜,-9.35470477160518
よろしくお願いします よろしく,-9.354985294421153
一番 奥 ある,-9.355057840702791
中心 位置 する,-9.355221017470669
討伐対象,-9.355532406748157
良さ そうだ,-9.35603783245513
い 日頃,-9.356438658569461
人生 左右 する,-9.357328049295425
い れ,-9.357328896607704
そのまま 異世界,-9.357882156057267
て 全然,-9.357931145660642
する 生物,-9.357952637140729
こだわり,-9.358185093489222
ある そりゃ,-9.3582924026761
いきなり 連れ,-9.358804736235115
当たり前 世界,-9.358886222554256
ん 楽しい,-9.359371292531366
いい の 迷っ,-9.359415210158431
胸 躍ら せ,-9.359638431108072
部屋 連れ,-9.359659425853202
にこやか 笑顔,-9.35966279592181
の 気絶,-9.359768296352366
抽象,-9.359921043643615
簡単 依頼,-9.360337358573876
倒せ 世界,-9.360905524617976
校門 出る,-9.361059908005425
威嚇,-9.36108996828301
受け止めよ し,-9.361094918283325
a型,-9.36116091816081
出 いい,-9.361189852716642
なく 意識,-9.36140883092267
その 証,-9.361462413232813
頭痛 吐き気,-9.361499093030863
食べる ない,-9.36152771983923
発光 する,-9.361747977329603
心配 覗き 込ん,-9.36178913807655
親元,-9.361795252713947
行わ れる の,-9.361836267682044
理由 無く,-9.361880041649028
書い いい,-9.362210752894182
大きな プロジェクト,-9.362709255337005
られ っ,-9.362770423435446
思っ なぜ,-9.362777259817367
割れる 音,-9.362793035928615
声 全く,-9.363038350835257
ー いい加減,-9.36308862356319
そなた ら,-9.363432758020508
澄ん いる,-9.363566719454116
られ 服,-9.364057417153028
作り上げる,-9.364117038740245
評判 良く,-9.364342067583795
畏れ,-9.364604185475926
栄える,-9.365293667638861
獲得 し いる,-9.366221405527668
ぐっ ー,-9.366354901939124
胡乱,-9.366354901939124
表情 一変 し,-9.366500414940482
闇 属性 魔法,-9.366547261528147
螺旋階段,-9.366605504715773
そんな 言わ れる,-9.366814330299745
向い 言っ,-9.366843242126885
魔法 使える なっ,-9.367018194477879
の 蛇,-9.367393674848259
竜胆,-9.367667721510738
はざま,-9.368230335290043
し いる なぜ,-9.368316673979622
し 経過,-9.368369950719194
頭 殴ら れ,-9.368825360487975
おっ ー,-9.36908334229934
一体 どう やっ,-9.369705227328737
鍵 持っ いる,-9.370072045507307
心肺停止,-9.37060980111061
丁寧 お辞儀 し,-9.37071018368251
ッ ッ,-9.37091562313487
れる 多々 ある,-9.371082785078123
根絶やし,-9.371093077524725
少し 怖く,-9.371319255670318
ぇええ,-9.371600514714086
海 広がっ,-9.371832887556836
いい 無理,-9.371836220913139
見た目 15歳,-9.372229502601684
さする,-9.37243531886824
ずっと 黙っ,-9.372709019358854
一日 一日,-9.373057122781255
キチガイ,-9.373532138272957
体操着,-9.374001297322575
油断 する,-9.374119564569105
ラー,-9.374241775247178
大きく 貢献,-9.3742532451594
ひ ゃっ,-9.374442069086188
いく 風,-9.374636438659977
剣 腰,-9.374779604358077
触れよ し,-9.374922515374454
この やって来,-9.375025483099892
黒色 瞳,-9.375279310433992
背く,-9.375490605621248
白雪,-9.375533265878484
知ら ない,-9.375641894797642
なっ 屋敷,-9.375937049179987
少し 置い,-9.376038746350227
面倒くさい 思っ,-9.376130288973188
色 染まっ い,-9.376504974887332
し 貰い,-9.376594672947535
追っ い,-9.376724172830698
思える 実際,-9.377066639002443
限り ない,-9.377205164700467
ハートマーク,-9.378072777054557
すぐさま その,-9.378248491554967
状態 この,-9.378281591505809
胃が痛い,-9.37832918347105
ー 女神,-9.378342302379416
言い わかる,-9.378398514239553
し 遅かっ,-9.378436649676766
麗らか,-9.378650555467278
元気 良い,-9.378664148520416
疑問 湧い,-9.378874442738208
王国 騎士団長,-9.3790466196517
送っ もらっ,-9.37912819591992
5発,-9.379457374042993
状 届い,-9.379493351462973
効果的,-9.379521636543583
れ このまま,-9.379560942402314
天涯孤独 身,-9.37957000025861
ギザギザ,-9.379630462392115
1 僕,-9.379856771660803
集団 い,-9.379933960700631
し 無視 し,-9.379964433202943
し 無視,-9.379964433202943
ない 人々,-9.379988577276542
っ の,-9.380422059549582
すべ,-9.380830227109032
くれ その 笑顔,-9.380972714976489
なり いつも,-9.380994122675384
真っ暗 状態,-9.381057592892985
目玉,-9.381070939712544
迫害 受ける,-9.381471946731095
明日 早い,-9.381610562829927
い 白,-9.381802218281871
さ 僕,-9.381890160991052
いる 危ない,-9.381913498024748
言っ 異世界,-9.382038920786913
少し 悲し,-9.382984920671873
カッターシャツ,-9.383630266053096
浴びせ られ,-9.383950425494284
瞬間 移動,-9.38411914641124
瞬間 移動 し,-9.38411914641124
問いかけ み,-9.384490208096858
滑り込ま せる,-9.384643110216071
掛け られ い,-9.384846446740061
ある なかっ,-9.385242440643964
女性 よく,-9.385312949275821
イヴ,-9.385378121433577
出る しれ,-9.385577971587619
声 出す でき,-9.38559036282953
いる 伝え,-9.385830219277578
目撃 さ,-9.38603643161396
程度 済ん,-9.386229841281276
女の子 生まれ,-9.386417201476267
し 無言,-9.386548889758926
ない そんな 思い,-9.38657764191241
し たとえ,-9.386652454663533
足 向け,-9.386860724727029
腰 掛け い,-9.386916895502786
端 端,-9.387094256066762
沿い ある,-9.387186192384917
し 涙,-9.387274700776196
仕事 頼ま,-9.387339113662971
状況 陥っ,-9.387412255937
ドライブ,-9.387723244949512
だし い,-9.38781810109872
鬼 教官,-9.388107211390846
陳列 さ,-9.38812496460852
陳列 さ れ,-9.38812496460852
閉じ込め られ いる,-9.388351614546131
足 痛い,-9.388670983799422
じわり,-9.38868501605264
心 隙,-9.388747036966569
やり の,-9.3888758203957
ゲーム ランキング,-9.388970685763653
少女 声 聞こえ,-9.389008395052201
森 呼ば れる,-9.389042467072866
し いる 悪魔,-9.389061198007607
受け継が れ き,-9.389192013382235
全く 理解 出来,-9.38957268643216
お前 もっと,-9.389746392323673
入れろ,-9.389802004474083
試し切り,-9.390062355446585
ふ ぅ ん,-9.390292359360949
得意 し いる,-9.390538607760496
歩 歩き,-9.390568574449938
全身 真っ黒,-9.390783814266594
化け物 め,-9.391211708099892
その 落とし,-9.3913432504138
驚い そんな,-9.391620936076436
とうとう 来,-9.391942090520972
れ 猫,-9.391961388684383
い 仲間,-9.391968020484306
状況 好転,-9.392652944145675
マグロ,-9.392777133853997
愛 誓い,-9.392914579693281
身も心も,-9.392977634463598
両親 失っ,-9.393095999436495
いつも パターン,-9.393278553121798
食い 気味,-9.393335727301345
の 所謂,-9.39340759325073
見なさ れる,-9.393474426149723
潤ん,-9.39361356404002
背中 さすっ,-9.393728279177921
何故 そんなに,-9.3937667795417
両親 離婚 し,-9.393768181855636
みなし,-9.394353571495767
の また,-9.394728517570538
てくてく,-9.394768573294396
いる 剣 魔法,-9.394807495420658
魔法 効か,-9.39488018721182
おかしく なっ しまっ,-9.394974976680484
撤回 し,-9.394999383334783
そんなに かかる,-9.395383456279939
3種類,-9.395593167752821
きらきら 輝く,-9.396222668393607
入れ もらっ,-9.39676982880807
し 小さい,-9.397004996939422
無い 理解,-9.397029772322943
の オチ,-9.39709380673182
合わ ん,-9.397331663419727
遡,-9.397469082549563
拳 見事,-9.397669140219973
腕 掴み,-9.397848404471848
中高生,-9.397851323269757
ハズ ない,-9.39811492995354
恐怖感,-9.39811856646161
口煩い,-9.39837107323293
食文化,-9.398487674561272
触れる の,-9.398611279857155
聞き取れ ー,-9.398785948824443
気付き,-9.39883855333079
なら 知っ,-9.399003341951396
すべからく,-9.399193950184644
申し訳なく 思っ い,-9.399314917932319
心当たり あっ,-9.399507358984046
油 売っ いる,-9.399675081042583
遊び 来 ん,-9.399701568544701
方向 視線,-9.399702823100757
し 出来,-9.400104769776831
古本屋,-9.400146116225184
れ 強く,-9.40031896627497
駄目,-9.40042436271154
焦げ茶 色,-9.400769308496827
胸 踊ら せ,-9.40081383244166
おおよそ,-9.400823840368973
世界 創っ,-9.400894981239736
急い でる,-9.401127339192088
ドラゴン,-9.40132029289086
割と 普通,-9.4017826202552
違っ 顔,-9.401839075535062
驚く あっ,-9.401953452310865
火災,-9.402095078649705
目的 ない,-9.402135226270222
灼熱 炎,-9.402225590251213
持ち 得,-9.402278243838985
なく なら,-9.402305109697922
飼っ いる,-9.402355921514353
姿 なり,-9.402546255202715
初めて 気づい,-9.402611258729381
綻ば せる,-9.402903053853626
なら 面倒,-9.40308311066011
すくすくと 育っ,-9.403277740927617
死 ある,-9.403361164411336
生存本能,-9.403605319305669
新入生 向け,-9.404854877391763
の 未知,-9.404876564777314
覆い つくし,-9.404932053447178
殺人犯,-9.405097125287217
い 入学式,-9.405130943300799
余所見,-9.405154665611903
追い 討ち かける,-9.405156937954125
討ち かける,-9.405156937954125
ない 行動,-9.405191729226182
光景 み,-9.405395226391454
死 し,-9.40544514688493
悪かっ この,-9.40564550951669
何故に,-9.405750219471187
秋の,-9.405829419308207
茶色い 瞳,-9.406028477365272
ぐぅっ,-9.406132089161723
数多い,-9.40654828435241
まりの,-9.406739663343675
ない 再び,-9.406739663343675
きっと もっと,-9.406739663343675
血 まりの,-9.406739663343675
銀 髪,-9.407108902194059
吹き掛け,-9.407280211355772
大丈夫 声,-9.407377502848545
絶対 する,-9.407423314828895
身 その,-9.40777162028857
苦しい ん,-9.408012995685551
心 惹か,-9.408025630206808
幼 すぎ,-9.40802573852491
原型 留め,-9.408153924393268
楽観,-9.408797133275545
飲ん の,-9.408985237781303
ゆきの,-9.409036217756006
の 生徒,-9.409751489821065
頭 この,-9.409752770876327
し い られ,-9.4098641924817
人間 育て,-9.410051988645764
みる 部屋,-9.410120552504246
向かっ 叫ん,-9.410370085088694
人々 絶望,-9.410426008713088
鏃,-9.410469713796495
自慢 げ,-9.410504522995966
父 書斎,-9.41057486814642
息 吸い込み,-9.410650296321192
実 兄,-9.410750446232843
さ れ 思わず,-9.410968126983894
主人公 ヒロイン,-9.411273672571477
王 その,-9.411294396911313
戦利品,-9.41130125314832
の 内心,-9.41137078592196
僕 大丈夫,-9.411416040177865
呼称 し,-9.411607416082248
声 はっきり,-9.41167862884802
引き出せ,-9.411822177099882
きん し,-9.411828822000466
人当たり 良く,-9.412295546745673
苔むし,-9.412465268189983
簡単 出来,-9.41267977119515
素っ気,-9.412680814754157
広がっ い その,-9.412750176824888
ある 宿屋,-9.413020124708005
生き残っ い,-9.413363484653477
やっぱり の,-9.41354818440959
好き 女の子,-9.413850255771075
スルリ,-9.414565434508663
刈り込ん,-9.415088115054509
調子 いい,-9.415371800346614
ラノベ 小説,-9.415554665759352
イメージ 悪く,-9.415645194619628
離れ離れ,-9.41568972307624
まわら,-9.41586107264883
明朗 声,-9.416081533300039
脳神経,-9.416256473994167
たんまり,-9.416408565549418
入り する,-9.416548845967133
燻製,-9.416615452799455
飲酒,-9.417024745754834
右手 持っ いる,-9.417177736847906
ら 人間,-9.417319475155995
寝る ー,-9.417861079493782
いる 気がつく,-9.41808235672874
れ いる スキル,-9.418265418895096
なる 聞い,-9.41833148503581
服 そんな,-9.41843221580157
なっ 最初,-9.418470812446088
落ち着い 下さい,-9.418667099209344
青空 見上げ,-9.41873661152059
あの カード,-9.41874054660418
衝撃 少年,-9.418916861056886
し 暮らし いる,-9.419074169629415
れ 複雑,-9.419191295934237
異世界 この 世界,-9.41933798812763
の 相変わらず,-9.419354633248368
異世界 迷い込ん,-9.419379416960247
深い森 木々,-9.419387681278634
欲張っ,-9.41939192118479
い 優しく,-9.41971545198849
ちゃんと 呼ん,-9.420208638151967
の 変わり,-9.420485718066173
後天性,-9.420687246984702
カッと,-9.420720384607272
つく 幸せ 逃げる,-9.420827403154437
ため息 つく 幸せ,-9.420827403154437
つく 幸せ,-9.420827403154437
爆裂,-9.420977000592682
いる しれ その,-9.421129344252822
選挙,-9.421133898488032
その そば,-9.42132450977067
訳 ない ん,-9.421462898091024
腕章,-9.421660650027963
放た れ いる,-9.421808185041037
此処 お前,-9.421954632139208
この 大剣,-9.42197201585976
しまっ く,-9.422317470211572
しまっ く そっ,-9.422317470211572
拭き取っ,-9.422417943551782
行く おう,-9.422681217752052
い 暫く し,-9.422799841133855
思わ その,-9.422884826104223
そんな 印象,-9.422893512270642
名所,-9.422927903961078
本 閉じる,-9.42306000013264
対 なる,-9.423688908558999
叫び 続ける,-9.423702938655088
人間 少なく,-9.423746962256214
赤い 服,-9.424157828189056
ある 奴隷,-9.424210014547068
非常 仲,-9.424349251569154
小突か,-9.42438088601235
変え ー,-9.424913616730294
ッ ー,-9.424937023724477
一人 寂しい,-9.425378178790893
